,price,currency,ad_situation,rooms,bath,building_space,measuring_unit,price/m2,brokered_by,direction,city,state,postal_code,índice_poder_adqui,índice_seguridad,índice_sanidad,índice_clima,índice_costo_vida,relación_precio_ingresos_propiedades,índice_costo_desplazamiento,índice_contaminación,índice_calidad_vida,latidud_,longitud_
219,599000,USD,New,3,1,133.0,m2,4504.0,Windermere Real Estate,"723 26th Ave Unit B, Seattle",Seattle,Washington,98122,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,38.18816585658298,15.555637130458637
220,975000,USD,New,3,2,185.0,m2,5270.0,Coldwell Banker Bain of Lake Union,"7051 Lincoln Park Way SW Unit D, Seattle",Seattle,Washington,98136,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,38.0994761,15.4954635
221,550000,USD,New,2,2,84.0,m2,6548.0,Every Door Real Estate,"2731 Boylston Ave E Unit 201, Seattle",Seattle,Washington,98102,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,47.633859478111454,-122.32208803040159
222,1875000,USD,New,3,2,261.0,m2,7184.0,Windermere Real Estate Midtown,"1124 17th Ave E, Seattle",Seattle,Washington,98112,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,45.0490547,35.375934566666665
223,700000,USD,New,3,1,156.0,m2,4487.0,"RE/MAX Northwest Realtors - Seattle, WA","7137 45th Ave SW, Seattle",Seattle,Washington,98136,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,38.0994761,15.4954635
224,665000,USD,New,3,2,121.0,m2,5496.0,Lake &amp; Company Real Estate,"1120 8th Ave Apt 603, Seattle",Seattle,Washington,98101,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,66.7168076,27.4110905
225,439900,USD,New,1,1,75.0,m2,5865.0,Windermere Real Estate,"1525 NW 57th St Unit 224, Seattle",Seattle,Washington,98107,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,68.35117892333334,18.822164399451434
226,749950,USD,New,3,2,200.0,m2,3750.0,Berkshire Hathaway HS Northwest Real Estate,"8851 36th Ave SW, Seattle",Seattle,Washington,98126,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,38.153331302380955,15.516085731413725
227,1025000,USD,New,4,3,204.0,m2,5025.0,Real Property Associates,"7342 9th Ave NW, Seattle",Seattle,Washington,98117,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,47.686931108163925,-122.37836815814222
228,939000,USD,New,2,2,183.0,m2,5131.0,Compass Washington LLC,"2916 3rd Ave N, Seattle",Seattle,Washington,98109,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,47.63311882716253,-122.34867208910566
229,1675000,USD,New,4,3,306.0,m2,5474.0,Lake &amp; Company Real Estate,"6815 35th Ave NW, Seattle",Seattle,Washington,98117,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,47.686931108163925,-122.37836815814222
230,719000,USD,New,3,2,124.0,m2,5798.0,Compass Washington LLC,"3306 W Government Way Unit C, Seattle",Seattle,Washington,98199,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,67.87004368333332,19.373836300691522
231,984900,USD,New,4,3,219.0,m2,4497.0,Lake &amp; Company Real Estate,"2113 N 89th St, Seattle",Seattle,Washington,98103,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,47.67363268737738,-122.34398114538611
232,474900,USD,New,2,1,162.0,m2,2931.0,Keller Williams Eastside,"2319 N 145th St, Seattle",Seattle,Washington,98133,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,67.8540053923077,20.23348780873417
233,499000,USD,New,3,2,130.0,m2,3838.0,Keller Williams Seattle Metro,"3712 SW Holden St, Seattle",Seattle,Washington,98126,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,38.153331302380955,
234,650000,USD,New,4,3,167.0,m2,3892.0,Compass Washington,"1226 S Trenton St, Seattle",Seattle,Washington,98108,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,47.54746819621672,-122.310599849886
235,675000,USD,New,3,2,141.0,m2,4787.0,Windermere R.E. Wall St. Inc.,"9910 14th Ave S, Seattle",Seattle,Washington,98108,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,47.54746819621672,-122.310599849886
236,775000,USD,New,3,3,280.0,m2,2768.0,Windermere R.E.N.W. Mt.Baker,"3811 43rd Ave S, Seattle",Seattle,Washington,98118,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,47.54158619903078,-122.27608049750033
237,695950,USD,New,3,1,192.0,m2,3625.0,"RE/MAX Northwest Realtors - Bothell, WA","2111 16th Ave S, Seattle",Seattle,Washington,98144,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,67.83670700714286,20.28923435131785
238,510000,USD,New,3,2,114.0,m2,4474.0,Windermere Real Estate M2 LLC,"12331 10th Pl NE Apt C, Seattle",Seattle,Washington,98125,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,38.16124344074073,15.53258242006066
239,625000,USD,New,5,2,190.0,m2,3289.0,Windermere R.E. Wall St. Inc.,"1411 S 99th St, Seattle",Seattle,Washington,98108,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,47.54746819621672,-122.310599849886
240,900000,USD,New,3,3,158.0,m2,5696.0,Windermere Bellevue Commons,"311 E Republican St Apt 800, Seattle",Seattle,Washington,98102,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,47.633859478111454,-122.32208803040159
241,799000,USD,New,3,2,150.0,m2,5327.0,Realogics Sotheby's Int'l - Seattle Office,"7348 10th Ave NW, Seattle",Seattle,Washington,98117,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,47.686931108163925,-122.37836815814222
242,455000,USD,New,2,1,71.0,m2,6408.0,Compass Washington,"2512 E Madison St Apt 401, Seattle",Seattle,Washington,98112,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,45.0490547,35.375934566666665
243,414900,USD,New,1,1,65.0,m2,6383.0,"List4FlatFee.com, LLC","308 E Republican St Apt 908, Seattle",Seattle,Washington,98102,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,47.633859478111454,-122.32208803040159
244,649950,USD,New,1,1,64.0,m2,10155.0,Coldwell Banker Bain of Lynnwood,"2720 3rd Ave Apt 906, Seattle",Seattle,Washington,98121,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,38.20725579320989,15.552985191561383
245,940000,USD,New,3,2,267.0,m2,3521.0,Best Choice Realty LLC,"7809 S Sunnycrest Rd, Seattle",Seattle,Washington,98178,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,47.498642006235556,-122.24765665010598
246,579950,USD,New,2,2,107.0,m2,5420.0,Compass Washington,"8553 Interlake Ave N Unit B, Seattle",Seattle,Washington,98103,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,47.67363268737738,-122.34398114538611
247,850000,USD,New,4,2,204.0,m2,4167.0,Keller Williams Seattle Metro,"9725 Phinney Ave N, Seattle",Seattle,Washington,98103,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,47.67363268737738,-122.34398114538611
248,1620000,USD,New,4,3,291.0,m2,5567.0,Windermere Real Estate Midtown,"1816 Martin Luther King Jr Way, Seattle",Seattle,Washington,98122,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,38.18816585658298,15.555637130458637
249,2800000,USD,New,2,2,204.0,m2,13725.0,Keller Williams North Seattle,"2466 Westlake Ave N, Seattle",Seattle,Washington,98109,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,47.63311882716253,-122.34867208910566
250,1600000,USD,New,3,3,269.0,m2,5948.0,Windermere Real Estate/East,"2330 NW 95th St, Seattle",Seattle,Washington,98117,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,47.686931108163925,-122.37836815814222
251,1675000,USD,New,3,4,219.0,m2,7648.0,Windermere - Seattle-Sand Point,"303 Lee St, Seattle",Seattle,Washington,98109,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,47.63311882716253,-122.34867208910566
252,699900,USD,New,4,1,223.0,m2,3139.0,Conner Homes,"Wind Rose 293 SW 97th Pl, Seattle",Seattle,Washington,98106,145.56,49.23,74.06,91.73,89.21,4.42,41.94,29.06,189.35,47.53575482649362,-122.35602204603755
253,895000,USD,New,4,2,222.0,m2,4032.0,The Cascade Team Real Estate,"3001 164th Pl NE, Bellevue",Bellevue,Washington,98008,193.53,76.45,80.56,91.73,84.97,3.34,28.6,12.15,244.2,47.6046522317329,-122.12342139505276
254,948500,USD,New,3,2,156.0,m2,6080.0,John L. Scott - Kent North,"12408 SE 4th Pl, Bellevue",Bellevue,Washington,98005,193.53,76.45,80.56,91.73,84.97,3.34,28.6,12.15,244.2,47.60857444569677,-122.16610363770263
255,950000,USD,New,5,2,210.0,m2,4524.0,Windermere Real Estate/East,"15831 SE 13th St, Bellevue",Bellevue,Washington,98008,193.53,76.45,80.56,91.73,84.97,3.34,28.6,12.15,244.2,47.6046522317329,-122.12342139505276
256,820000,USD,New,4,2,160.0,m2,5125.0,Marketplace Sotheby's International Realty,"16622 SE 10th St, Bellevue",Bellevue,Washington,98008,193.53,76.45,80.56,91.73,84.97,3.34,28.6,12.15,244.2,47.6046522317329,-122.12342139505276
257,828000,USD,New,2,2,107.0,m2,7738.0,"Skyline Properties, Inc.","200 NE 99th Ave Unit 15, Bellevue",Bellevue,Washington,98004,193.53,76.45,80.56,91.73,84.97,3.34,28.6,12.15,244.2,47.62542633443452,-122.20336197895807
258,850000,USD,New,4,2,251.0,m2,3386.0,Keller Williams Eastside,"643 154th Ave SE, Bellevue",Bellevue,Washington,98007,193.53,76.45,80.56,91.73,84.97,3.34,28.6,12.15,244.2,47.60991282906781,-122.1466147117002
259,825000,USD,New,4,2,206.0,m2,4005.0,Windermere Real Estate/PSR Inc,"14426 SE 10th Pl, Bellevue",Bellevue,Washington,98007,193.53,76.45,80.56,91.73,84.97,3.34,28.6,12.15,244.2,47.60991282906781,-122.1466147117002
260,1450000,USD,New,4,2,228.0,m2,6360.0,Keller Williams Rlty Bellevue,"1850 121st Ave SE, Bellevue",Bellevue,Washington,98005,193.53,76.45,80.56,91.73,84.97,3.34,28.6,12.15,244.2,47.60857444569677,-122.16610363770263
261,2100000,USD,New,4,4,348.0,m2,6034.0,Windermere Real Estate/East,"3610 NE Bel-Red Rd, Bellevue",Bellevue,Washington,98008,193.53,76.45,80.56,91.73,84.97,3.34,28.6,12.15,244.2,47.6046522317329,-122.12342139505276
262,899000,USD,New,4,2,268.0,m2,3354.0,Coldwell Banker Bain of Bellevue,"6311 121st Ave SE, Bellevue",Bellevue,Washington,98006,193.53,76.45,80.56,91.73,84.97,3.34,28.6,12.15,244.2,47.56294358825757,-122.1569642125757
263,1225000,USD,New,4,3,300.0,m2,4083.0,Keller Williams Rlty Bellevue,"14390 NE 14th St, Bellevue",Bellevue,Washington,98007,193.53,76.45,80.56,91.73,84.97,3.34,28.6,12.15,244.2,47.60991282906781,-122.1466147117002
264,2695000,USD,New,3,2,270.0,m2,9981.0,Coldwell Banker Bain of Bellevue,"10457 NE 17th St, Bellevue",Bellevue,Washington,98004,193.53,76.45,80.56,91.73,84.97,3.34,28.6,12.15,244.2,47.62542633443452,-122.20336197895807
265,795000,USD,New,3,3,207.0,m2,3841.0,Realogics Sotheby's International Realty,"6312 108th Ave SE, Bellevue",Bellevue,Washington,98006,193.53,76.45,80.56,91.73,84.97,3.34,28.6,12.15,244.2,47.56294358825757,-122.1569642125757
266,589000,USD,New,3,2,135.0,m2,4363.0,"RE/MAX Northwest Realtors - Bothell, WA","6605 113th Pl SE, Bellevue",Bellevue,Washington,98006,193.53,76.45,80.56,91.73,84.97,3.34,28.6,12.15,244.2,47.56294358825757,-122.1569642125757
267,880000,USD,New,5,3,192.0,m2,4583.0,ShopProp Realty,"16271 Main St, Bellevue",Bellevue,Washington,98008,193.53,76.45,80.56,91.73,84.97,3.34,28.6,12.15,244.2,47.6046522317329,-122.12342139505276
268,299950,USD,New,1,1,64.0,m2,4687.0,Caliber Real Estate,"831 126th Pl NE Apt B203, Bellevue",Bellevue,Washington,98005,193.53,76.45,80.56,91.73,84.97,3.34,28.6,12.15,244.2,47.60857444569677,-122.16610363770263
269,1795000,USD,New,5,3,239.0,m2,7510.0,John L. Scott - Renton,"11056 NE 14th St, Bellevue",Bellevue,Washington,98004,193.53,76.45,80.56,91.73,84.97,3.34,28.6,12.15,244.2,47.62542633443452,-122.20336197895807
270,1280000,USD,New,4,3,239.0,m2,5356.0,Heaton Dainard LLC,"13241 SE 43rd St, Bellevue",Bellevue,Washington,98006,193.53,76.45,80.56,91.73,84.97,3.34,28.6,12.15,244.2,47.56294358825757,-122.1569642125757
271,739000,USD,New,4,2,159.0,m2,4648.0,Sterling Johnston Real Estate,"13805 NE 70th Pl, Redmond",Redmond,Washington,98052,143.51,85.14,80.09,91.7,84.84,3.89,31.14,18.23,222.48,47.68683881138762,-122.11440634247386
272,639000,USD,New,2,2,144.0,m2,4438.0,Home Team Real Estate,"22912 NE 132nd Pl, Redmond",Redmond,Washington,98053,143.51,85.14,80.09,91.7,84.84,3.89,31.14,18.23,222.48,38.0992716,15.2106856
273,470000,USD,New,2,1,97.0,m2,4845.0,Columbia Partners Real Estate,"13832 NE 66th St Apt 596, Redmond",Redmond,Washington,98052,143.51,85.14,80.09,91.7,84.84,3.89,31.14,18.23,222.48,47.68683881138762,-122.11440634247386
274,1499888,USD,New,4,2,263.0,m2,5703.0,Marketplace Sotheby's International Realty,"6205 156th Ave NE, Redmond",Redmond,Washington,98052,143.51,85.14,80.09,91.7,84.84,3.89,31.14,18.23,222.48,47.68683881138762,-122.11440634247386
275,2600000,USD,New,5,3,417.0,m2,6235.0,John L. Scott/HWP Lake Bellevue,"14224 NE 86th Pl, Redmond",Redmond,Washington,98052,143.51,85.14,80.09,91.7,84.84,3.89,31.14,18.23,222.48,47.68683881138762,-122.11440634247386
276,425000,USD,New,3,2,134.0,m2,3172.0,Compass Washington,"11262 241st Ln NE, Redmond",Redmond,Washington,98053,143.51,85.14,80.09,91.7,84.84,3.89,31.14,18.23,222.48,38.0992716,15.2106856
277,849950,USD,New,3,2,221.0,m2,3846.0,Coldwell Banker Danforth,"13302 NE 72nd St, Redmond",Redmond,Washington,98052,143.51,85.14,80.09,91.7,84.84,3.89,31.14,18.23,222.48,47.68683881138762,-122.11440634247386
278,950000,USD,New,4,2,267.0,m2,3558.0,Keller Williams Eastside,"4015 220th Ave NE, Redmond",Redmond,Washington,98053,143.51,85.14,80.09,91.7,84.84,3.89,31.14,18.23,222.48,38.0992716,15.2106856
279,1388000,USD,New,4,4,377.0,m2,3682.0,Home Team Real Estate,"5331 245th Ave NE, Redmond",Redmond,Washington,98053,143.51,85.14,80.09,91.7,84.84,3.89,31.14,18.23,222.48,38.0992716,15.2106856
280,1049990,USD,New,3,2,214.0,m2,4906.0,Century Communities,"Prelude at Rose Hill 138th Ave NE &amp; NE 97th Street, Redmond",Redmond,Washington,98033,143.51,85.14,80.09,91.7,84.84,3.89,31.14,18.23,222.48,48.21623272000001,19.952915917223102
281,1124990,USD,New,3,2,215.0,m2,5233.0,Century Communities,"Prelude at Rose Hill 138th Ave NE &amp; NE 97th Street, Redmond",Redmond,Washington,98033,143.51,85.14,80.09,91.7,84.84,3.89,31.14,18.23,222.48,48.21623272000001,19.952915917223102
282,1114990,USD,New,4,2,213.0,m2,5235.0,Century Communities,"Prelude at Rose Hill 138th Ave NE &amp; NE 97th Street, Redmond",Redmond,Washington,98033,143.51,85.14,80.09,91.7,84.84,3.89,31.14,18.23,222.48,48.21623272000001,19.952915917223102
283,1149990,USD,New,4,3,237.0,m2,4852.0,Century Communities,"Prelude at Rose Hill 138th Ave NE &amp; NE 97th Street, Redmond",Redmond,Washington,98033,143.51,85.14,80.09,91.7,84.84,3.89,31.14,18.23,222.48,48.21623272000001,19.952915917223102
284,1264990,USD,New,5,3,243.0,m2,5206.0,Century Communities,"Prelude at Rose Hill 138th Ave NE &amp; NE 97th Street, Redmond",Redmond,Washington,98033,143.51,85.14,80.09,91.7,84.84,3.89,31.14,18.23,222.48,48.21623272000001,19.952915917223102
285,559950,USD,New,2,2,121.0,m2,4628.0,"RE/MAX Northwest Realtors - Bellevue, WA","18564 NE 57th St Unit 18564, Redmond",Redmond,Washington,98052,143.51,85.14,80.09,91.7,84.84,3.89,31.14,18.23,222.48,47.68683881138762,-122.11440634247386
286,1280000,USD,New,2,2,275.0,m2,4655.0,Savvy Lane Inc,"16645 NE 85th St, Redmond",Redmond,Washington,98052,143.51,85.14,80.09,91.7,84.84,3.89,31.14,18.23,222.48,47.68683881138762,-122.11440634247386
287,1280000,USD,New,2,3,228.0,m2,5614.0,Savvy Lane Inc,"8410 165th Ave NE, Redmond",Redmond,Washington,98052,143.51,85.14,80.09,91.7,84.84,3.89,31.14,18.23,222.48,47.68683881138762,-122.11440634247386
288,159900,USD,New,2,2,149.0,m2,1073.0,Better Properties South Hill,"1821 137th St E Unit 105, Tacoma",Tacoma,Washington,98445,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.13003886320725,-122.40870919746108
289,259900,USD,New,2,1,74.0,m2,3512.0,Windermere Professional Partners,"1014 S Wright Ave, Tacoma",Tacoma,Washington,98418,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.269154909090915,-122.41457198927596
290,295000,USD,New,2,1,84.0,m2,3512.0,RE/MAX Choice Executives,"2224 67th Ave NE, Tacoma",Tacoma,Washington,98422,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.2749126368844,-122.37190634617795
291,294950,USD,New,3,1,131.0,m2,2252.0,eXp Realty Washington,"402 96th St E, Tacoma",Tacoma,Washington,98445,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.13003886320725,-122.40870919746108
292,350000,USD,New,3,1,120.0,m2,2917.0,Coldwell Banker Danforth,"4062 A St, Tacoma",Tacoma,Washington,98418,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.269154909090915,-122.41457198927596
293,350000,USD,New,4,2,125.0,m2,2800.0,JOHN L. SCOTT REAL ESTATE - PUYALLUP,"1659 S 95th St, Tacoma",Tacoma,Washington,98444,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.145773105882355,-122.43989836465883
294,299950,USD,New,2,1,78.0,m2,3846.0,Compass Washington,"1544 S Oakes St, Tacoma",Tacoma,Washington,98405,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.24557668909905,-122.45957296028038
295,279500,USD,New,3,1,136.0,m2,2055.0,"Windermere Re Puyallup, Inc","5807 E I St, Tacoma",Tacoma,Washington,98404,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.05103468495813,-122.41056163300529
296,400000,USD,New,5,2,138.0,m2,2899.0,Unique Lifestyle Realty,"1435 E 31st St, Tacoma",Tacoma,Washington,98404,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.05103468495813,-122.41056163300529
297,324950,USD,New,3,2,130.0,m2,2500.0,Windermere Real Estate/PSR Inc,"4802 Nassau Ave NE Apt 72, Tacoma",Tacoma,Washington,98422,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.2749126368844,-122.37190634617795
298,750000,USD,New,3,2,258.0,m2,2907.0,Realty Executives Brio,"1887 Overview Dr NE, Tacoma",Tacoma,Washington,98422,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.2749126368844,-122.37190634617795
299,350000,USD,New,4,2,138.0,m2,2536.0,Windermere Professional Partners,"833 E 46th St, Tacoma",Tacoma,Washington,98404,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.05103468495813,-122.41056163300529
300,539000,USD,New,4,2,210.0,m2,2567.0,JOHN L. SCOTT REAL ESTATE,"4012 53rd St NE, Tacoma",Tacoma,Washington,98422,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.2749126368844,-122.37190634617795
301,285000,USD,New,3,1,135.0,m2,2111.0,Best Choice Realty LLC,"1125 E 61st St, Tacoma",Tacoma,Washington,98404,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.05103468495813,-122.41056163300529
302,880000,USD,New,2,2,232.0,m2,3793.0,Windermere Professional Partners,"1 N Stadium Way Apt 8, Tacoma",Tacoma,Washington,98403,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,48.33567124629121,19.650419844790328
303,379950,USD,New,3,2,139.0,m2,2733.0,Keller Williams Tacoma,"6220 E Portland Ave, Tacoma",Tacoma,Washington,98404,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.05103468495813,-122.41056163300529
304,379950,USD,New,3,2,139.0,m2,2733.0,Keller Williams Tacoma,"1206 E 58th St, Tacoma",Tacoma,Washington,98404,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.05103468495813,-122.41056163300529
305,350000,USD,New,3,2,168.0,m2,2083.0,KELLER WILLIAMS West Sound,"1668 S 56th St, Tacoma",Tacoma,Washington,98408,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.20602850966379,-122.44637758820608
306,319400,USD,New,4,1,116.0,m2,2753.0,Coldwell Banker Bain of Tacoma North,"838 S 78th St, Tacoma",Tacoma,Washington,98408,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.20602850966379,-122.44637758820608
307,250000,USD,New,2,2,127.0,m2,1969.0,KELLER WILLIAMS West Sound,"4025 Tacoma Ave S, Tacoma",Tacoma,Washington,98418,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.269154909090915,-122.41457198927596
308,399950,USD,New,3,2,216.0,m2,1852.0,Windermere Professional Partners,"3565 Tacoma Ave S, Tacoma",Tacoma,Washington,98418,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.269154909090915,-122.41457198927596
309,339000,USD,New,3,1,165.0,m2,2055.0,Windermere Abode,"1116 N Steele St, Tacoma",Tacoma,Washington,98406,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.251559973804724,-122.52962295995832
310,329990,USD,New,2,1,84.0,m2,3928.0,Coldwell Banker Bain of Bellevue,"2601 S Melrose St, Tacoma",Tacoma,Washington,98405,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.24557668909905,-122.45957296028038
311,354950,USD,New,4,2,146.0,m2,2431.0,Keller Williams Realty,"124 Tule Lake Rd E, Tacoma",Tacoma,Washington,98445,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.13003886320725,-122.40870919746108
312,375000,USD,New,3,1,98.0,m2,3827.0,Better Properties Soundview,"6405 Madrona Dr NE, Tacoma",Tacoma,Washington,98422,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.2749126368844,-122.37190634617795
313,599000,USD,New,5,3,296.0,m2,2024.0,"RE/MAX Northwest Realtors - Tacoma, WA","3805 S 10th St, Tacoma",Tacoma,Washington,98405,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.24557668909905,-122.45957296028038
314,445000,USD,New,4,2,218.0,m2,2041.0,"DOVE REALTY, INC.","822 S Winnifred St, Tacoma",Tacoma,Washington,98465,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,44.6585893,33.7543381
315,245000,USD,New,1,1,85.0,m2,2882.0,Keller Williams Realty Puget Sound,"3201 Pacific Ave Unit 503, Tacoma",Tacoma,Washington,98418,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.269154909090915,-122.41457198927596
316,489000,USD,New,4,2,250.0,m2,1956.0,Windermere Professional Partners,"1519 S Meyers St, Tacoma",Tacoma,Washington,98465,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,44.6585893,33.7543381
317,655000,USD,New,3,2,274.0,m2,2391.0,Coldwell Banker Bain of Tacoma North,"3738 N Frace Ave, Tacoma",Tacoma,Washington,98407,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.278517764770235,-122.5061189418928
318,960000,USD,New,4,2,323.0,m2,2972.0,"RE/MAX Northwest Realtors - Tacoma, WA","3710 N 35th St, Tacoma",Tacoma,Washington,98407,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.278517764770235,-122.5061189418928
319,295000,USD,New,3,1,128.0,m2,2305.0,Lake &amp; Company Real Estate,"3702 S Ainsworth Ave, Tacoma",Tacoma,Washington,98418,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.269154909090915,-122.41457198927596
320,219950,USD,New,2,1,96.0,m2,2291.0,John L. Scott - Kent North,"5002 S 30th St Apt D2, Tacoma",Tacoma,Washington,98409,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.21056949748659,-122.47510038789187
321,319950,USD,New,3,1,94.0,m2,3404.0,Keller Williams Realty,"12010 Waller Rd E, Tacoma",Tacoma,Washington,98446,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.1236803153116,-122.374651020577
322,299000,USD,New,2,1,106.0,m2,2821.0,The Force Realty,"4528 S D St, Tacoma",Tacoma,Washington,98418,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.269154909090915,-122.41457198927596
323,320000,USD,New,3,2,144.0,m2,2222.0,John L. Scott - Lake Tapps,"1108 117th St S, Tacoma",Tacoma,Washington,98444,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.145773105882355,-122.43989836465883
324,329950,USD,New,2,1,69.0,m2,4782.0,American Homes Realty,"4505 N 16th St, Tacoma",Tacoma,Washington,98406,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.251559973804724,-122.52962295995832
325,339000,USD,New,5,2,160.0,m2,2119.0,Keller Williams Realty Puget Sound,"5202 S Park Ave, Tacoma",Tacoma,Washington,98408,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.20602850966379,-122.44637758820608
326,359500,USD,New,4,2,184.0,m2,1954.0,Keller Williams Tacoma,"6449 S Ferdinand St, Tacoma",Tacoma,Washington,98409,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.21056949748659,-122.47510038789187
327,295000,USD,New,2,1,85.0,m2,3471.0,BETTER PROPERTIES REAL ESTATE,"6430 S Wapato St, Tacoma",Tacoma,Washington,98409,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.21056949748659,-122.47510038789187
328,289000,USD,New,2,1,77.0,m2,3753.0,"Hawkins Poe, Inc","7202 S Oakes St, Tacoma",Tacoma,Washington,98409,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.21056949748659,-122.47510038789187
329,750000,USD,New,4,3,326.0,m2,2301.0,Priority One Realty Inc.,"1507 S Jackson Ave, Tacoma",Tacoma,Washington,98465,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,44.6585893,33.7543381
330,399950,USD,New,3,2,115.0,m2,3478.0,Windermere Professional Partners,"3121 N Bennett St, Tacoma",Tacoma,Washington,98407,88.87,45.88,73.19,90.88,76.19,9.5,44.73,30.71,158.1,47.278517764770235,-122.5061189418928
